id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized,stem_length
12-1010,"Pour être témoin de changements physiques, vous devriez observer le cycle de vie d'un","{'text': array(['poulet', 'singe', 'alligator', 'newt'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les amphibiens subissent une métamorphose,0.8,2.0,dc78319bb0,85
14-63,"Quand la lumière entre dans l'œil à travers la pupille, la lumière tombe sur le quoi ?","{'text': array(['cerveau', 'disque optique', 'diagramme de rétine', 'nez'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"quand la lumière entre dans l'œil par la pupille, cette lumière tombe sur la rétine",0.8,1.6,1e6dc77bb6,86
14-795,Avant le printemps peut arriver un écureuil doit rassembler des noix pour le faire passer,"{'text': array(['Décembre', 'roches', 'couvertures', 'micro-ondes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les écureuils ramassent les noix à l'automne pour manger pendant l'hiver,1.0,2.0,dc78319bb0,89
7-1193,Quel genre d'animal revient chaque année sur les mêmes plages pour accoucher?,"{'text': array([""crocodile d'eau salée"", 'oiseau carnivore',
       'mammifère semi-aquatique', 'requin tigre'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les phoques reviennent chaque année sur les mêmes plages pour accoucher,0.8,1.0,7189327f06,77
12-242,quels de ces environnements pourraient mieux soutenir le développement de films photo?,"{'text': array(['un coin de forêt dense', 'une prairie verdoyante',
       'une forêt peu peuplée', 'un désert de sahara ouvert'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un environnement forestier dense est souvent de couleur sombre,0.8,1.8,cf7109905e,86
7-1076,La partie d'une cellule qui sépare l'intérieur de l'extérieur fournit,"{'text': array(['nutriments', 'appui', 'produits alimentaires', 'énergie'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la membrane cellulaire fournit un support pour une cellule,0.8,1.8,7189327f06,69
10-234,Une personne dans l'espace trouvera un manque de quelque chose à boire s'ils atterrissent sur,"{'text': array(['Mars', 'la terre', 'la lune', 'troisième planète'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,la lune ne contient pas d'eau,0.8,0.8,b356d338b7,93
10-305,Une nouvelle île sort de l'océan après seulement quelques années de,"{'text': array(['accumulation sous-marine', 'essais sur animaux',
       'films volcaniques', 'idées millionnaires'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une île est formée par le refroidissement de lave sur le fond de l'océan au fil du temps,1.0,1.4,b356d338b7,67
1683,"La sonnette a été poussée, mais le son a échoué à émettre. Pourquoi ?","{'text': array(['pression atmosphérique', 'Batteries mortes', 'tempête',
       'température'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une sonnette convertit l'énergie électrique en son,1.0,1.8,303bb2cb4a,69
14-1055,Il fait plus chaud en décembre que les autres mois. Où êtes-vous probablement situé?,"{'text': array(['et au-delà', ""au dessus de l'équateur"", 'sous la ceinture',
       ""sous l'équateur""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,Décembre est pendant l'été dans l'hémisphère sud,1.0,2.0,7b06152ffc,84
7-409,Les tissus spéciaux dans les plantes transportent des minéraux dans l'ensemble de la plante,"{'text': array(['eau', 'fécule', 'épices', 'sucre'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,tissus spéciaux dans les plantes transportent des minéraux dans toute la plante,1.0,1.2,b356d338b7,91
7-1025,L'essence est incapable d'exister sans l'ajout de matières premières telles que,"{'text': array(['matières fossilisées', 'sable', 'eau', 'air'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,l'huile est une source d'essence,1.0,1.2,b356d338b7,79
14-1207,Quels traits pourraient être transmis à l'aide de matériel génétique et de reproduction?,"{'text': array(['les habitudes.', 'argent', 'nez', 'pensées'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,la reproduction est une étape du cycle de vie,1.0,1.8,52dbc5c7af,88
8-180,L'alcool éthylique peut être obtenu en distillant et fermentant des sucres simples,"{'text': array(['un lisier féculent', 'sable humide', 'sciure sèche', 'rizières'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,l'éthanol est parfois fait de maïs,0.8,1.6,b356d338b7,82
12-485,"Si un pommier voulait répandre ses graines via une autre entité, il aurait","{'text': array(['plantes', 'oiseaux nourris', 'attirer les oiseaux',
       'gouttes de graines'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les oiseaux mangent parfois des insectes,0.8,1.2,52dbc5c7af,74
11-718,"Avec une bonne alimentation, quelle activité augmenterait la force du corps?","{'text': array(['respiration', 'diminutions pondérées', 'dormir', 'manger'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,l'exercice a un impact positif sur la force d'un corps,1.0,1.4,7b06152ffc,76
12-364,"Si des substances sont combinées en les versant ensemble, elles se mélangeront, comme","{'text': array([""crackers de sel et d'huîtres"", 'laitue et tomate roma',
       'crème de café et de noisettes', 'lait entier et fromage'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,Un exemple de combinaison de deux substances déverse une substance dans l'autre,1.0,1.8,b356d338b7,85
14-633,Il est plus facile de repérer quelque chose de petit à vingt pieds en un jour sans nuages si,"{'text': array([""l'objet est enterré un pouce sous terre"",
       ""l'objet est un objet noir sale sur fond noir"",
       ""l'objet est un anneau métallique poli"",
       ""l'objet est un marbre vert terne couché dans l'herbe vivante""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,si un objet réfléchit plus de lumière alors cet objet est plus facilement vu,1.0,1.8,3f32b550f3,92
12-352,"Si vous trouvez un animal qui ne respire pas, il est sûr de supposer cette chose","{'text': array(['regardé la télévision', 'pleuré', 'péris', 'ris'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,si une chose vivante meurt alors cette chose vivante est morte,1.0,2.0,bdb4135787,80
11-580,Une personne voulant recueillir de la terre pour leur jardin la récolterait de la,"{'text': array(['couche supérieure de la terre', 'noyau de la terre',
       'couche inférieure de la terre',
       'couche intermédiaire de la terre'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,la couche supérieure du sol contient le plus de nutriments,1.0,1.6,b356d338b7,81
10-387,Une personne veut jouer avec un ballon de plage à la plage donc ils le remplissent avec,"{'text': array(['eau', 'papier', 'gaz', 'produits alimentaires'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,une boule de plage contient du gaz,0.8,1.17,b356d338b7,87
12-660,"lorsque les plaques de la terre se broient l'une contre l'autre, il peut être détecté avec un","{'text': array(['mesure de bande', 'règle', 'sismographe', 'compteur geiger'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un sismographe est utilisé pour mesurer la taille d'un tremblement de terre,0.8,1.8,dc78319bb0,93
14-702,_____ la marée est une étape dans le processus de cycle de marée que les surfeurs aiment le mieux,"{'text': array(['faible', 'boue', 'élevé', 'terreux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,la marée haute est une étape du processus de cycle de la marée,1.0,2.0,7b06152ffc,97
12-1052,"Si un zèbre a plus de noir que de blanc sur son corps et a un veau, ce veau","{'text': array(['sera brun foncé', 'sera principalement blanc',
       'sera assez chauve', 'sera principalement noir'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,reproduction est lorsqu'un organisme transmet l'information génétique de lui-même à sa progéniture,1.0,1.6,b356d338b7,75
12-994,quelle est la proportionnalité d'une augmentation de la teneur en bactéries et de la santé humaine?,"{'text': array(['ils sont inversement proportionnels',
       'elles sont en proportion directe', ""ils s'annulent tous les deux"",
       ""ils n'ont pas de relation""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,réduire les bactéries dans les aliments prévient la maladie chez les personnes,0.8,1.2,cf7109905e,99
10-491,"Une personne peint une porte blanche d'une couleur différente, donc la porte est probablement maintenant","{'text': array(['toujours blanc', 'gris', 'blanc', 'clair'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,peindre un objet une couleur fait que cet objet est cette couleur,0.8,1.2,b356d338b7,104
14-356,"Si vous êtes bloqué sur un désert pendant une semaine sans vêtements, vous êtes susceptible de","{'text': array(['évaporation', 'trouver une forêt', 'gel', 'périt'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"si un organisme devient trop chaud, alors cet organisme peut mourir",1.0,2.0,3f694a1978,94
8-96,laquelle de ces valeurs s'applique aux valeurs de vibration de la matière et de son éteint?,"{'text': array(['les deux valeurs sont inversement proportionnelles',
       'les deux valeurs ont une proportionnalité directe',
       'les deux valeurs ne sont pas liées', 'aucune de ces'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"à mesure que la quantité de matière vibre, le son produit augmente",0.8,0.8,cf7109905e,91
14-1440,Un fil peut être provoqué à chauffer quand quel type de courant coule à travers lui?,"{'text': array(['vent', 'rocheuse', 'eau', 'puissance de zappage'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,courant électrique passant par un fil fait chauffer ce fil,1.0,2.0,1e6dc77bb6,84
12-730,"Si un enfant hérite d'un trait physique de son père, il recevra probablement","{'text': array(['espace dentaire', 'couleur préférée', 'sens du plaisir',
       'aimer les chiens'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,hériter est quand une caractéristique héréditaire est transmise de parent à progéniture par la génétique,1.0,2.0,b356d338b7,76
11-562,"Un chien doit être capable de sentir quelque chose visuellement, donc il s'assure qu'il peut","{'text': array(['lire', 'vue', 'marcher', 'entendre'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,voir est utilisé pour détecter des choses visuelles,0.8,1.2,b356d338b7,92
10-58,Une balle qui roule sur le tapis ira ______ que la balle qui roule sur le béton.,"{'text': array(['plus lentement', 'plus rapide', 'supérieur', 'plus vite'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"comme la rugosité de quelque chose augmente, la friction de ce quelque chose augmentera quand sa surface se déplace contre une autre surface",1.0,2.0,b356d338b7,80
10-381,Une grande masse d'eau salée de séchage est responsable de la création de la,"{'text': array(['salines', 'eau salée', 'Montagnes rocheuses', 'vents océaniques'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,Un exemple de changement dans la Terre est un océan qui devient une zone boisée,1.0,1.67,7c933a44d8,76
14-747,"À un moment précis d'un mois frigide, les heures de réveil illumination sera","{'text': array(['se terminant plus tôt', 'une chaleur écrasante',
       'durable le plus long', 'exploitation de nouvelles plantes'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,la quantité de lumière du jour est moindre sur le solstice d'hiver,1.0,1.6,b356d338b7,76
13-1036,Quel est probablement le moins utile pour les bonnes bactéries qui aident votre corps?,"{'text': array(['douches chaudes', 'bien manger', 'hydraté',
       'utilisant des probiotiques'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,de bonnes bactéries poussent sur la peau,0.8,1.4,7b06152ffc,86
13-434,une diminution de la visibilité pendant la conduite peut provoquer des accidents de quoi?,"{'text': array(['produits alimentaires', 'chevy 2000s', 'carrière', 'vent'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une diminution de la visibilité pendant la conduite peut provoquer un accident de voiture,1.0,2.0,1e6dc77bb6,89
13-362,découper des arbres dans une forêt fait diminuer le nombre d'arbres où?,"{'text': array(['espace', 'déserts', 'océans', 'terres boisées'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la coupe d'arbres dans une forêt provoque la diminution du nombre d'arbres dans cette forêt,1.0,2.0,1e6dc77bb6,71
13-751,Qu'est-ce qui deviendra magnétique dans un électroaimant si la batterie devient active?,"{'text': array(['Une boîte à ongles', 'Un clou de construction',
       'Un clou en plastique', 'Un clou de bois'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les forces sans contact peuvent affecter des objets qui ne touchent pas,1.0,1.8,52dbc5c7af,87
14-656,Laquelle des actions suivantes peut faire en sorte que l'énergie électrique éclaire votre chambre?,"{'text': array(['Accroche-toi !', 'Saut en place', 'Tourner une poignée de porte',
       'Se frotter le nez'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une ampoule convertit l'énergie électrique en énergie lumineuse lorsqu'elle est allumée,1.0,1.6,474293f37c,98
10-581,"Par rapport à une zone avec des terres agricoles, une zone avec des aménagements de logement a plus","{'text': array(['cultures', 'nature sauvage', 'pollution légère', 'animaux'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"à mesure que la distance vers une ville diminue, la quantité de pollution lumineuse augmentera",1.0,2.0,7189327f06,99
14-49,"Pour qu'un animal ait besoin d'hiberner, il doit être de l'espèce qui :","{'text': array([""est dans l'espace"", 'fabrique des brownies', 'rien',
       'instinctivement le fait'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,hibernation est un comportement hérité,1.0,2.0,bdb4135787,71
7-642,Un chipmunk consommera toutes ces choses avec une seule qu'il refuse de:,"{'text': array(['gros', 'raisins', 'noix', 'maïs'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un chipmunk mange des glands,1.0,1.6,b356d338b7,72
12-1087,"Si vous êtes coincé dans le désert et avez besoin de votre eau pour durer, il est préférable de","{'text': array(['jetez-la', ""c'est parti"", 'la sauvegarder', 'vendre'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,conserver l'eau peut être utilisé pour survivre dans un environnement sec,1.0,1.6,bdb4135787,95
7-261,"Bien que le cerf puisse être trouvé dans de nombreux endroits variés, ils font surtout leur maison","{'text': array(['dans une nature sauvage densément couverte',
       ""à l'extérieur des zones herbeuses"",
       'dans des parcs largement peuplés',
       'près des cabanes dans les petites villes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un cerf vit dans une forêt,0.8,1.8,b356d338b7,98
14-770,"Un cardinal fait un bref contact avec une table de pique-nique, et entre eux il y a","{'text': array(['décès', 'opérations', 'animosité', 'abrasion'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,friction se produit lorsque la surface de deux objets se déplace l'un contre l'autre,1.0,1.0,b356d338b7,83
9-166,"si la nouvelle voiture d'un homme peut être chargée à une borne de recharge, qu'est-ce que c'est ?","{'text': array(['tous ces', 'batterie', ""obtenir de l'énergie"",
       'autres carburants'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,le combustible de remplacement est généralement une ressource renouvelable,1.0,1.4,cf7109905e,98
12-1004,Quel animal est probablement plus chaud qu'il ne devrait l'être si sa langue s'éteint?,"{'text': array(['un lézard', 'un récupérateur doré', 'un lapin', 'un humain'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le panting est quand un animal pend sa langue hors de sa bouche pour s'adapter aux températures chaudes,1.0,2.0,7b06152ffc,86
12-1090,Qu'est-ce qui nécessite des nutriments pour croître et obtenir des nutriments avec l'utilisation de l'appareil à bec?,"{'text': array(['terre', 'oiseaux', 'ordinateurs', 'métaux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,un bec est utilisé pour attraper des proies par certains oiseaux,1.0,2.0,52dbc5c7af,117
13-657,Les boules collantes d'une plante peuvent pousser une nouvelle plante à des kilomètres de l'original parce que,"{'text': array(['un ours sans le savoir transporté', 'ils ont rebondi en tombant',
       'ils ont été transportés par des fourmis',
       'ils ont été portés par un pterosaur'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"si les graines collent à la fourrure d'un animal, alors cette semence sera transportée par l'animal",0.8,1.4,3f32b550f3,110
12-240,Quel site de travail utiliserait probablement des aimants puissants qui utilisent l'électricité?,"{'text': array(['une épicerie', 'un gymnase', 'un chantier de ferraille',
       'un bureau'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,électroaimants peuvent être alimentés par l'électricité,1.0,2.0,7b06152ffc,96
13-460,La couleur de nos yeux sont permanents parce que la couleur des yeux est fixée à la naissance en raison de,"{'text': array(['chaussures', 'aDN du parent', 'médecin', 'maïs'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la couleur des yeux est une caractéristique héritée,1.0,2.0,bdb4135787,106
10-482,Un récipient vert avec des flèches blanches dans un cercle indique que c'est un récipient pour,"{'text': array(['déchets qui peuvent être utilisés pour un nouvel usage',
       'excédent et portions inutilisées de vert soja',
       'déchets nucléaires radioactifs',
       'matières et déchets biologiques dangereux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,recyclable signifie qu'un matériau peut être recyclé,0.8,2.0,7c933a44d8,94
10-175,Les requins vivent dans un liquide délugé avec du chlorure de sodium car il leur permet de,"{'text': array(['forme des requins', 'ont augmenté la flottabilité',
       'manger des gens', 'star dans les films'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,l'océan contient de grandes quantités d'eau salée,1.0,1.6,7c933a44d8,90
11-110,"En fin de compte, quelle chose est nécessaire pour l'énergie pour toute chose vivante sur Terre?","{'text': array(['dioxyde de carbone', ""l'étoile la plus proche"", 'sang', 'oxygène'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le soleil est la source d'énergie pour la vie sur Terre,0.8,1.8,3f32b550f3,96
7-956,"Si vous respirez, surtout à proximité du verre transparent, vous pouvez être témoin","{'text': array([""votre respiration est l'air"", 'votre respiration est sèche',
       ""ton souffle s'est levé"", 'votre haleine sent mauvais'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,souffle contient vapeur d'eau,1.0,0.6,b356d338b7,83
11-430,"Quelque chose qui est bénéfique pour les plantes, en particulier les plantes de jardin, peut être formé","{'text': array(['dans des bols pour chiens', 'dans les eaux marécageuses',
       'dans les salons', 'dans les micro-ondes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la formation de tourbe se produit au fond des marais,0.8,1.6,b356d338b7,103
14-1259,La principale raison pour laquelle les gens veulent utiliser le vent comme source d'énergie est parce qu'il y a,"{'text': array(['faire des cookies', 'Chants', 'sourire', 'une réserve éternelle'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le vent est une ressource inépuisable,1.0,2.0,bdb4135787,111
14-61,Qui a probablement changé les restes des êtres vivants préhistoriques en gaz naturel ?,"{'text': array([""courants d'air"", 'feu', 'tonnerre', 'réactions volcaniques'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la chaleur et la pression changent les restes des êtres vivants préhistoriques en gaz naturel,0.8,1.4,7b06152ffc,86
384,Quels sont les effets les plus probables des pluies acides sur le milieu aquatique?,"{'text': array(['diminution de la vie végétale',
       'augmentation de la population de poissons',
       'augmentation de la croissance des plantes',
       'eau plus propre et plus claire'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les pluies acides ont un impact négatif sur la qualité de l'eau,1.0,1.8,d2ccffd14b,83
13-675,La plus grande quantité d'illumination naturelle se produira probablement pour un Floridian dans,"{'text': array(['espace', 'juin', 'octobre', 'janvier'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la quantité de lumière du jour est plus grande sur le solstice d'été,1.0,1.8,b356d338b7,96
13-1039,lequel d'entre eux ferait un meilleur matériau pour un composant de dispositif électronique?,"{'text': array(['un panneau en cuivre brun', 'une chaîne de coton',
       'une bobine de caoutchouc', 'une bande de plastique'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,le câblage nécessite un conducteur électrique,0.8,2.0,cf7109905e,92
13-970,"si une personne prend plus de nourriture que les besoins de son corps à l'époque, que se passe-t-il?","{'text': array(['ils deviendront plus intelligents', 'ils deviendront tubulaires',
       'ils deviendront plus légers', 'ils deviendront plus courts'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si les aliments ne sont pas utilisés immédiatement par l'organisme pour l'énergie, alors ces aliments seront conservés pour utilisation future",1.0,2.0,cf7109905e,100
7-317,"Dans le désert la nuit, la plupart des animaux qui y vivent trouvent qu'ils ont besoin de moins","{'text': array(['liquide à consommer', 'aliments à manger', 'chaleur pour dormir',
       'convives pour la chasse'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"à mesure que la température dans un environnement diminue, la quantité d'eau qu'un animal dans cet environnement va perdre diminuer",0.8,1.8,b356d338b7,95
9-649,tous les insectes doivent-ils subir toutes les étapes du changement avant de devenir adultes?,"{'text': array(['tous ces', 'les insectes naissent vivants',
       'pupa scène est parfois sauté', 'pupa est une étape requise'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,métamorphose incomplète est quand un insecte atteint le stade adulte sans être un pupa,0.8,1.2,cf7109905e,93
9-773,"Un homme est brûlé dans un accident sur la route, ce qui signifie qu'à un moment il était","{'text': array(['exposés à une chaleur extrême',
       'congelé dans une tempête de verglas',
       'accidenté dans un hélicoptère', 'fondu par la lave fondue'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"si une partie du corps a été brûlée, alors cette partie du corps a été exposée à beaucoup d'énergie thermique",1.0,2.0,b356d338b7,89
10-624,le système nerveux envoie des observations sous forme de signaux électriques à quoi?,"{'text': array(['tours cellulaires', 'chair', 'ordinateurs', 'bouchons'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le système nerveux envoie des observations sous forme de signaux électriques au reste du corps,1.0,2.0,1e6dc77bb6,84
1640,Les chimpanzés creusent pour les insectes avec des bâtons; quel autre exemple d'utilisation d'outils?,"{'text': array(['oiseaux utilisant des rameaux pour construire des nids',
       'loutres utilisant des roches pour ouvrir des palourdes',
       'les anteatères utilisant leur langue pour attraper des fourmis',
       'koalas utilisant leur poche pour retenir les enfants'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple d'utilisation d'outils est un chimpanzé creusant pour les insectes avec un bâton,0.8,2.0,b356d338b7,101
10-532,"Un garçon laisse un circuit dans le mur ouvert, puis quand il va allumer les lumières","{'text': array(['il échoue', 'il réussit', 'il brille', 'ça marche'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,l'électricité ne peut pas circuler à travers un circuit ouvert,1.0,0.0,b356d338b7,85
7-1183,Vénus pièges à mouche sont pauvres à créer leur propre nourriture bien que la photosynthèse parce que,"{'text': array(['ils sont malsains', ""ils ont besoin d'eau"",
       ""ils ont besoin d'insectes"", 'ils grandissent lentement'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"si un organisme fait de la nourriture pour lui-même, alors cet organisme n'a pas besoin de manger d'autres organismes",0.8,1.6,b356d338b7,101
13-591,lequel de ces endroits aurait le moins besoin d'un sèche-linge ?,"{'text': array(['dans la forêt tropicale', 'dans une grotte humide',
       'dans le désert chaud', 'dans une ville humide'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un environnement désertique est sec,1.0,2.0,cf7109905e,64
10-595,Un cerf mort a été trouvé partiellement mangé dans une forêt. Comment a-t-on pu le prendre ?,"{'text': array([""Il a été pris par des appendices sur les pieds d'un félin"",
       ""Un raton laveur a sauté sur le dos du cerf et l'a tué et mangé"",
       ""Il a été pris par la bouche d'un cheval"",
       'Il a été abattu par un ours'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,des griffes sont utilisées pour attraper des proies par certains prédateurs,0.8,0.8,3f32b550f3,92
11-97,Une vache peut voir que le fermier vient parce qu'il y a de la lumière qui fait son chemin,"{'text': array(['dans ses yeux', 'dans la lune', 'au soleil', 'dans un seau'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les yeux sont utilisés pour voir les animaux par la détection de la lumière,0.8,1.2,b356d338b7,90
14-644,"Un mauvais endroit en ville, en ce qui concerne la nature et la santé de la Terre, sera","{'text': array(['déchets entassés', 'compost empilé', 'fleurs pollinisées',
       'jardins arrosés'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les décharges ont un impact négatif sur l'environnement,1.0,2.0,b356d338b7,87
14-23,"Une chose qui est invisible au regard qui passe, mais qui a une forme visible est probablement","{'text': array(['un aigle chauve', 'un poisson pierreux', 'une vache',
       'un hippocampe'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple de camouflage est quand quelque chose change de couleur pour avoir la même couleur que son environnement,0.8,1.6,b356d338b7,94
10-615,la Terre tournant sur son axe fait apparaître des étoiles se déplacer à travers le ciel quand?,"{'text': array(['heures de sommeil', 'heure du soleil', 'jour', 'jour'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,la Terre tournant sur son axe fait que les étoiles semblent se déplacer à travers le ciel la nuit,1.0,1.2,1e6dc77bb6,94
12-1093,"Si une règle va mesurer quelque chose, elle sera probablement utilisée pour mesurer une","{'text': array(['gramme de sel', ""litre d'essence"", 'rideau', 'once de lait'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,une règle est utilisée pour mesurer la longueur d'un objet,1.0,2.0,b356d338b7,87
10-768,"Si la Terre tournait autour d'une autre planète au lieu d'une étoile, qu'est-ce qui lui manque ?","{'text': array(['continents', 'satellites', 'ciel étoilé', 'saisons'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la Terre tournant autour du Soleil fait changer les saisons sur son axe,1.0,1.2,7c933a44d8,96
12-1074,Les molécules d'O2 empilées l'une sur l'autre créent un poids qui est ensuite calé par un,"{'text': array(['compteur de vitesse', 'odomètre', 'baromètre', 'un microscope'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un baromètre est utilisé pour mesurer la pression d'air,1.0,2.0,dc78319bb0,89
12-769,"Un humain peut, simplement en poussant dessus, provoquer une altération visible de la forme d'un","{'text': array(['sculpture masculine', 'bâtiment de hauteur inhumaine',
       'récipient pour dîner en plastique', 'soleil chaud standard'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"si un conteneur flexible est poussé, alors ce conteneur changera de forme",0.8,1.8,7c933a44d8,96
11-604,Lequel des éléments suivants permettrait à la lumière du soleil de mieux atteindre le sol d'une forêt?,"{'text': array(['plus de parapluies', ""l'enregistrement"", ""plus d'arbres"",
       'arbres plus grands'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,de grands arbres empêchent la lumière du soleil d'atteindre le sol,1.0,2.0,7b06152ffc,102
10-1124,Un objet à l'intérieur d'un congélateur deviendra moins excité par l'énergie,"{'text': array(['froid', 'ronde', 'chaud', 'nerveux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,quelque chose dans un endroit froid devient froid,1.0,2.0,dc78319bb0,76
9-927,lequel de ces élèves peut déterminer avec précision la couleur du marqueur de planche?,"{'text': array(['un étudiant qui regarde dessus', 'un étudiant dans les toilettes',
       'un étudiant assis à la maison', ""un étudiant à l'aire de jeux""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,la couleur d'un objet peut être découverte en regardant cet objet,1.0,2.0,cf7109905e,86
